model,task,story_id,repetition,emergence_point
deepseek14b,implicature,swmimp079,2,5
deepseek14b,implicature,swmimp079,1,8
qwen14b,implicature,swmimp140,2,19
deepseek14b,implicature,swmimp078,3,1
qwen14b,implicature,swmimp138,2,
qwen14b,implicature,swmimp141,2,7
deepseek14b,implicature,swmimp078,2,1
qwen14b,implicature,swmimp140,3,18
deepseek14b,implicature,swmimp078,1,1
deepseek14b,implicature,swmimp077,3,6
qwen14b,implicature,swmimp141,3,7
qwen14b,implicature,swmimp138,1,
deepseek14b,implicature,swmimp077,2,3
qwen14b,implicature,swmimp137,1,2
qwen14b,implicature,swmimp136,3,
deepseek14b,implicature,swmimp077,1,3
qwen14b,implicature,swmimp136,2,
deepseek14b,implicature,swmimp076,3,1
deepseek14b,implicature,swmimp076,2,2
qwen14b,implicature,swmimp137,3,2
deepseek14b,implicature,swmimp076,1,2
qwen14b,implicature,swmimp135,3,
deepseek14b,implicature,swmimp075,3,1
qwen14b,implicature,swmimp137,2,3
qwen14b,implicature,swmimp135,2,9
deepseek14b,implicature,swmimp075,2,1
deepseek14b,implicature,swmimp075,1,1
qwen14b,implicature,swmimp136,1,
deepseek14b,implicature,swmimp074,3,
qwen14b,implicature,swmimp134,3,1
deepseek14b,implicature,swmimp074,2,
qwen14b,implicature,swmimp135,1,9
qwen14b,implicature,swmimp138,3,6
deepseek14b,implicature,swmimp074,1,
qwen14b,implicature,swmimp134,1,4
deepseek14b,implicature,swmimp073,3,1
qwen14b,implicature,swmimp133,2,
deepseek14b,implicature,swmimp073,2,1
qwen14b,implicature,swmimp134,2,2
deepseek14b,implicature,swmimp073,1,1
deepseek14b,implicature,swmimp072,3,1
qwen14b,implicature,swmimp132,1,1
deepseek14b,implicature,swmimp072,2,1
qwen14b,implicature,swmimp133,3,
qwen14b,implicature,swmimp133,1,
deepseek14b,implicature,swmimp072,1,1
qwen14b,implicature,swmimp132,3,2
deepseek14b,implicature,swmimp071,3,1
qwen14b,implicature,swmimp132,2,1
deepseek14b,implicature,swmimp071,2,1
qwen14b,implicature,swmimp131,3,6
deepseek14b,implicature,swmimp071,1,1
qwen14b,implicature,swmimp131,2,
deepseek14b,implicature,swmimp070,3,5
qwen14b,implicature,swmimp130,2,
deepseek14b,implicature,swmimp070,2,4
deepseek14b,implicature,swmimp070,1,
qwen14b,implicature,swmimp131,1,3
deepseek14b,implicature,swmimp069,3,6
qwen14b,implicature,swmimp129,2,
deepseek14b,implicature,swmimp069,2,
deepseek14b,implicature,swmimp069,1,
qwen14b,implicature,swmimp130,3,
qwen14b,implicature,swmimp129,3,
deepseek14b,implicature,swmimp068,3,1
qwen14b,implicature,swmimp129,1,
deepseek14b,implicature,swmimp068,2,7
qwen14b,implicature,swmimp128,2,2
deepseek14b,implicature,swmimp068,1,1
qwen14b,implicature,swmimp128,3,1
deepseek14b,implicature,swmimp067,3,
qwen14b,implicature,swmimp127,3,1
deepseek14b,implicature,swmimp067,2,
qwen14b,implicature,swmimp130,1,
qwen14b,implicature,swmimp128,1,1
deepseek14b,implicature,swmimp067,1,
qwen14b,implicature,swmimp127,2,1
deepseek14b,implicature,swmimp066,3,3
qwen14b,implicature,swmimp127,1,1
deepseek14b,implicature,swmimp066,2,2
qwen14b,implicature,swmimp126,3,1
deepseek14b,implicature,swmimp065,2,6
qwen14b,implicature,swmimp126,1,1
deepseek14b,implicature,swmimp066,1,1
qwen14b,implicature,swmimp126,2,2
deepseek14b,implicature,swmimp065,3,
qwen14b,implicature,swmimp125,1,2
deepseek14b,implicature,swmimp065,1,
deepseek14b,implicature,swmimp064,3,
qwen14b,implicature,swmimp124,2,1
deepseek14b,implicature,swmimp064,2,
deepseek14b,implicature,swmimp064,1,
qwen14b,implicature,swmimp124,3,15
deepseek14b,implicature,swmimp063,3,2
qwen14b,implicature,swmimp125,3,5
qwen14b,implicature,swmimp125,2,8
deepseek32b,implicature,swmimp058,1,1
deepseek32b,false_belief,fb024,3,3
deepseek32b,implicature,swmimp057,3,1
deepseek32b,false_belief,fb024,2,3
deepseek32b,implicature,swmimp057,2,1
deepseek32b,false_belief,fb024,1,3
deepseek32b,implicature,swmimp057,1,
deepseek32b,false_belief,fb023,3,3
deepseek32b,implicature,swmimp056,3,5
deepseek32b,false_belief,fb023,2,3
deepseek32b,implicature,swmimp056,2,
deepseek32b,false_belief,fb023,1,3
deepseek32b,implicature,swmimp056,1,
deepseek32b,false_belief,fb022,3,3
deepseek32b,implicature,swmimp055,3,1
deepseek32b,false_belief,fb022,1,3
deepseek32b,implicature,swmimp055,2,1
deepseek32b,false_belief,fb021,3,3
deepseek32b,implicature,swmimp055,1,1
deepseek32b,false_belief,fb025,1,5
deepseek32b,implicature,swmimp054,3,
deepseek32b,false_belief,fb021,2,4
deepseek32b,false_belief,fb022,2,3
deepseek32b,implicature,swmimp054,2,
deepseek32b,false_belief,fb021,1,3
deepseek32b,implicature,swmimp054,1,
deepseek32b,false_belief,fb020,3,3
deepseek14b,false_belief,fb027,1,3
deepseek32b,implicature,swmimp053,3,6
deepseek32b,false_belief,fb020,2,3
deepseek32b,implicature,swmimp053,2,1
deepseek32b,false_belief,fb020,1,3
deepseek32b,implicature,swmimp053,1,1
deepseek32b,false_belief,fb019,3,3
deepseek14b,false_belief,fb027,3,3
deepseek32b,implicature,swmimp052,3,3
deepseek32b,false_belief,fb019,2,3
deepseek32b,implicature,swmimp052,2,
deepseek32b,false_belief,fb019,1,3
deepseek32b,implicature,swmimp052,1,
deepseek32b,false_belief,fb018,3,3
deepseek32b,implicature,swmimp051,3,1
deepseek32b,false_belief,fb018,2,3
deepseek32b,implicature,swmimp051,2,1
deepseek32b,false_belief,fb017,3,3
deepseek32b,implicature,swmimp051,1,2
deepseek32b,false_belief,fb018,1,4
deepseek32b,implicature,swmimp050,3,6
deepseek32b,false_belief,fb017,2,3
deepseek32b,implicature,swmimp050,2,6
deepseek32b,false_belief,fb017,1,3
deepseek32b,implicature,swmimp050,1,6
deepseek32b,false_belief,fb016,3,3
deepseek32b,implicature,swmimp049,3,5
deepseek32b,false_belief,fb016,2,3
deepseek14b,false_belief,fb028,3,4
deepseek32b,implicature,swmimp049,2,1
deepseek32b,false_belief,fb016,1,3
deepseek32b,implicature,swmimp049,1,
deepseek32b,false_belief,fb015,3,3
deepseek32b,implicature,swmimp048,3,
deepseek32b,false_belief,fb015,2,3
deepseek32b,implicature,swmimp048,2,
deepseek32b,false_belief,fb015,1,4
deepseek14b,false_belief,fb029,3,4
deepseek32b,implicature,swmimp048,1,
deepseek32b,false_belief,fb014,3,1
deepseek32b,implicature,swmimp047,3,
deepseek32b,false_belief,fb014,2,1
deepseek32b,implicature,swmimp047,2,1
deepseek32b,false_belief,fb014,1,1
deepseek32b,implicature,swmimp047,1,
deepseek32b,false_belief,fb013,3,4
deepseek32b,implicature,swmimp046,3,
deepseek32b,false_belief,fb013,2,4
deepseek32b,implicature,swmimp046,2,
deepseek32b,false_belief,fb013,1,4
deepseek32b,implicature,swmimp046,1,
deepseek32b,false_belief,fb012,3,3
deepseek32b,implicature,swmimp045,3,
deepseek32b,false_belief,fb012,1,3
deepseek32b,implicature,swmimp045,2,
deepseek32b,false_belief,fb012,2,3
deepseek32b,implicature,swmimp045,1,
deepseek32b,false_belief,fb011,3,3
deepseek32b,implicature,swmimp044,3,5
deepseek32b,false_belief,fb011,2,4
deepseek32b,implicature,swmimp044,2,
deepseek32b,false_belief,fb011,1,3
deepseek32b,implicature,swmimp044,1,
deepseek32b,false_belief,fb010,3,4
deepseek32b,implicature,swmimp043,3,
deepseek32b,false_belief,fb010,2,4
deepseek32b,implicature,swmimp043,2,
deepseek32b,false_belief,fb010,1,3
deepseek32b,implicature,swmimp043,1,
deepseek32b,false_belief,fb009,3,3
deepseek32b,implicature,swmimp042,3,4
deepseek32b,false_belief,fb009,2,4
deepseek32b,implicature,swmimp042,2,
deepseek32b,false_belief,fb009,1,3
deepseek32b,implicature,swmimp042,1,4
deepseek32b,false_belief,fb008,3,3
deepseek32b,implicature,swmimp041,3,
deepseek32b,false_belief,fb008,2,4
deepseek32b,implicature,swmimp041,2,
deepseek32b,false_belief,fb008,1,4
deepseek32b,implicature,swmimp041,1,
deepseek32b,false_belief,fb007,3,3
deepseek32b,implicature,swmimp040,3,1
deepseek32b,false_belief,fb007,2,4
deepseek32b,implicature,swmimp040,2,1
deepseek32b,false_belief,fb007,1,3
deepseek32b,implicature,swmimp040,1,2
deepseek32b,false_belief,fb006,3,3
deepseek32b,implicature,swmimp039,3,2
deepseek32b,false_belief,fb006,2,3
deepseek32b,implicature,swmimp039,2,1
deepseek32b,false_belief,fb006,1,3
deepseek32b,implicature,swmimp039,1,5
deepseek32b,false_belief,fb005,3,3
deepseek32b,implicature,swmimp038,3,
deepseek32b,false_belief,fb005,2,3
deepseek32b,implicature,swmimp038,2,
deepseek32b,false_belief,fb005,1,3
deepseek32b,implicature,swmimp038,1,
deepseek32b,false_belief,fb004,3,5
deepseek32b,implicature,swmimp037,3,3
deepseek32b,false_belief,fb004,2,5
deepseek32b,implicature,swmimp037,2,
deepseek32b,false_belief,fb004,1,5
deepseek32b,implicature,swmimp037,1,2
deepseek32b,false_belief,fb003,3,4
deepseek32b,implicature,swmimp036,3,
deepseek32b,false_belief,fb003,2,5
deepseek32b,implicature,swmimp036,2,2
deepseek32b,false_belief,fb003,1,3
deepseek32b,implicature,swmimp036,1,
deepseek32b,false_belief,fb002,3,4
deepseek32b,implicature,swmimp035,3,
deepseek32b,false_belief,fb002,2,3
deepseek32b,implicature,swmimp035,2,
deepseek32b,implicature,swmimp035,1,2
deepseek32b,implicature,swmimp034,3,2
deepseek32b,implicature,swmimp034,2,3
deepseek32b,implicature,swmimp034,1,2
deepseek32b,false_belief,fb002,1,4
deepseek32b,implicature,swmimp033,3,5
deepseek32b,false_belief,fb001,2,4
deepseek32b,implicature,swmimp033,2,5
deepseek32b,false_belief,fb001,3,3
deepseek32b,implicature,swmimp033,1,5
deepseek32b,implicature,swmimp032,3,3
deepseek32b,false_belief,fb001,1,4
deepseek32b,implicature,swmimp032,2,1
deepseek32b,implicature,swmimp032,1,5
deepseek32b,implicature,swmimp031,3,
deepseek32b,implicature,swmimp031,2,
deepseek32b,implicature,swmimp031,1,
deepseek32b,implicature,swmimp030,3,1
deepseek32b,implicature,swmimp030,2,1
deepseek32b,implicature,swmimp030,1,1
deepseek32b,implicature,swmimp029,3,
deepseek32b,implicature,swmimp029,2,2
deepseek32b,implicature,swmimp029,1,
deepseek32b,implicature,swmimp028,3,3
deepseek32b,implicature,swmimp028,2,4
deepseek32b,implicature,swmimp028,1,1
deepseek32b,implicature,swmimp027,3,
deepseek32b,implicature,swmimp027,2,
deepseek32b,implicature,swmimp027,1,
deepseek32b,implicature,swmimp026,3,
deepseek32b,implicature,swmimp026,2,
deepseek32b,implicature,swmimp026,1,
deepseek32b,implicature,swmimp025,3,1
deepseek14b,implicature,swmimp200,3,
deepseek32b,implicature,swmimp025,2,1
deepseek14b,implicature,swmimp200,2,
deepseek32b,implicature,swmimp025,1,6
deepseek14b,implicature,swmimp199,3,5
deepseek32b,implicature,swmimp024,3,4
deepseek14b,implicature,swmimp200,1,
deepseek32b,implicature,swmimp024,2,
deepseek14b,implicature,swmimp199,2,3
deepseek32b,implicature,swmimp024,1,5
deepseek14b,implicature,swmimp198,3,
deepseek32b,implicature,swmimp023,1,2
deepseek14b,implicature,swmimp199,1,2
deepseek14b,implicature,swmimp198,1,
deepseek32b,implicature,swmimp023,2,
deepseek14b,implicature,swmimp198,2,
deepseek32b,implicature,swmimp022,3,4
deepseek14b,implicature,swmimp197,3,
deepseek32b,implicature,swmimp058,2,2
deepseek32b,implicature,swmimp022,2,4
deepseek14b,implicature,swmimp197,2,3
deepseek32b,implicature,swmimp022,1,4
deepseek14b,implicature,swmimp197,1,
deepseek32b,implicature,swmimp021,3,
deepseek14b,implicature,swmimp196,2,
deepseek32b,implicature,swmimp021,2,
deepseek14b,implicature,swmimp196,3,
deepseek32b,implicature,swmimp021,1,
deepseek14b,implicature,swmimp196,1,
deepseek32b,implicature,swmimp020,3,
deepseek14b,implicature,swmimp195,3,
deepseek32b,implicature,swmimp020,2,
deepseek14b,implicature,swmimp194,3,
deepseek32b,implicature,swmimp020,1,4
deepseek14b,implicature,swmimp195,1,
deepseek32b,implicature,swmimp019,3,1
deepseek14b,implicature,swmimp195,2,
deepseek32b,implicature,swmimp019,2,2
deepseek14b,implicature,swmimp194,2,6
deepseek32b,implicature,swmimp019,1,3
deepseek14b,implicature,swmimp193,3,3
deepseek32b,implicature,swmimp018,3,
deepseek14b,implicature,swmimp194,1,
deepseek32b,implicature,swmimp018,2,
deepseek14b,implicature,swmimp193,1,2
deepseek32b,implicature,swmimp018,1,
deepseek14b,implicature,swmimp193,2,4
deepseek32b,implicature,swmimp017,3,
deepseek14b,implicature,swmimp192,2,3
deepseek32b,implicature,swmimp017,2,1
deepseek14b,implicature,swmimp192,3,2
deepseek14b,implicature,swmimp191,2,
deepseek32b,implicature,swmimp017,1,2
deepseek14b,implicature,swmimp192,1,1
deepseek32b,implicature,swmimp016,3,1
deepseek14b,implicature,swmimp191,3,
deepseek32b,implicature,swmimp016,2,1
deepseek32b,implicature,swmimp016,1,1
deepseek14b,implicature,swmimp190,3,2
deepseek32b,implicature,swmimp015,3,
deepseek14b,implicature,swmimp191,1,
deepseek32b,implicature,swmimp015,2,
deepseek14b,implicature,swmimp190,2,2
deepseek32b,implicature,swmimp015,1,
deepseek14b,implicature,swmimp190,1,1
deepseek32b,implicature,swmimp014,3,
deepseek14b,implicature,swmimp189,3,1
deepseek32b,implicature,swmimp014,2,
deepseek14b,implicature,swmimp189,2,1
deepseek32b,implicature,swmimp014,1,
deepseek14b,implicature,swmimp189,1,1
deepseek32b,implicature,swmimp013,3,
deepseek14b,implicature,swmimp188,3,1
deepseek32b,implicature,swmimp013,2,
deepseek14b,implicature,swmimp188,2,2
deepseek32b,implicature,swmimp013,1,
deepseek14b,implicature,swmimp188,1,1
deepseek32b,implicature,swmimp012,3,1
deepseek14b,implicature,swmimp187,2,
deepseek32b,implicature,swmimp012,2,1
deepseek14b,implicature,swmimp187,3,
deepseek32b,implicature,swmimp012,1,1
deepseek14b,implicature,swmimp186,3,
deepseek32b,implicature,swmimp011,3,1
deepseek14b,implicature,swmimp187,1,
deepseek32b,implicature,swmimp011,2,1
deepseek14b,implicature,swmimp186,1,
deepseek32b,implicature,swmimp011,1,1
deepseek14b,implicature,swmimp186,2,
deepseek32b,implicature,swmimp010,3,1
deepseek14b,implicature,swmimp185,3,3
deepseek32b,implicature,swmimp010,2,1
deepseek14b,implicature,swmimp185,2,
deepseek32b,implicature,swmimp010,1,1
deepseek14b,implicature,swmimp184,3,4
deepseek32b,implicature,swmimp009,3,1
deepseek14b,implicature,swmimp185,1,3
deepseek32b,implicature,swmimp009,2,1
deepseek14b,implicature,swmimp184,2,1
deepseek32b,implicature,swmimp009,1,1
deepseek14b,implicature,swmimp183,3,
deepseek32b,implicature,swmimp008,3,2
deepseek14b,implicature,swmimp184,1,2
deepseek32b,implicature,swmimp008,2,2
deepseek14b,implicature,swmimp183,2,3
deepseek14b,implicature,swmimp182,1,
deepseek32b,implicature,swmimp008,1,2
deepseek14b,implicature,swmimp182,2,2
deepseek32b,implicature,swmimp007,3,3
deepseek14b,implicature,swmimp181,3,
deepseek32b,implicature,swmimp007,2,5
deepseek32b,implicature,swmimp007,1,3
deepseek14b,implicature,swmimp182,3,
deepseek32b,implicature,swmimp006,3,3
deepseek14b,implicature,swmimp183,1,3
deepseek32b,implicature,swmimp023,3,1
deepseek32b,implicature,swmimp006,1,
deepseek14b,implicature,swmimp181,1,
deepseek14b,implicature,swmimp180,2,5
deepseek32b,implicature,swmimp006,2,4
deepseek32b,implicature,swmimp005,3,
deepseek14b,implicature,swmimp181,2,3
deepseek32b,implicature,swmimp005,2,
deepseek32b,implicature,swmimp005,1,
deepseek14b,implicature,swmimp179,3,2
deepseek32b,implicature,swmimp004,3,1
deepseek14b,implicature,swmimp180,1,3
deepseek32b,implicature,swmimp004,2,1
deepseek14b,implicature,swmimp179,2,2
deepseek14b,implicature,swmimp180,3,2
deepseek32b,implicature,swmimp004,1,1
deepseek14b,implicature,swmimp178,3,1
deepseek32b,implicature,swmimp003,3,
deepseek14b,implicature,swmimp179,1,2
deepseek32b,implicature,swmimp003,1,4
deepseek14b,implicature,swmimp178,2,3
deepseek32b,implicature,swmimp003,2,3
deepseek14b,implicature,swmimp177,3,1
deepseek32b,implicature,swmimp002,3,6
deepseek14b,implicature,swmimp178,1,1
deepseek32b,implicature,swmimp002,2,1
deepseek14b,implicature,swmimp177,2,1
deepseek32b,implicature,swmimp002,1,6
deepseek14b,implicature,swmimp177,1,1
deepseek32b,implicature,swmimp171,2,11
deepseek32b,implicature,swmimp171,1,4
deepseek32b,implicature,swmimp170,3,5
deepseek32b,implicature,swmimp170,2,1
deepseek32b,implicature,swmimp170,1,5
deepseek32b,implicature,swmimp169,2,2
deepseek32b,implicature,swmimp169,3,2
deepseek32b,implicature,swmimp169,1,1
deepseek32b,implicature,swmimp168,3,4
deepseek32b,implicature,swmimp171,3,4
deepseek32b,implicature,swmimp168,2,1
deepseek32b,implicature,swmimp168,1,1
deepseek32b,implicature,swmimp167,3,
deepseek32b,implicature,swmimp167,2,5
deepseek32b,implicature,swmimp167,1,1
deepseek32b,implicature,swmimp166,3,1
deepseek32b,implicature,swmimp166,2,1
deepseek32b,implicature,swmimp166,1,1
deepseek32b,implicature,swmimp165,3,3
deepseek32b,implicature,swmimp165,2,3
deepseek32b,implicature,swmimp165,1,2
deepseek32b,implicature,swmimp164,3,
deepseek32b,implicature,swmimp164,2,
deepseek32b,implicature,swmimp164,1,
deepseek32b,implicature,swmimp163,3,8
deepseek32b,implicature,swmimp163,2,
deepseek32b,implicature,swmimp163,1,9
deepseek32b,implicature,swmimp162,3,
deepseek32b,implicature,swmimp162,2,
deepseek32b,implicature,swmimp162,1,
deepseek32b,implicature,swmimp161,3,
deepseek32b,implicature,swmimp161,2,8
deepseek32b,implicature,swmimp161,1,
deepseek32b,implicature,swmimp160,3,6
deepseek32b,implicature,swmimp160,2,7
deepseek32b,implicature,swmimp160,1,7
deepseek32b,implicature,swmimp159,3,1
deepseek32b,implicature,swmimp159,2,2
deepseek32b,implicature,swmimp159,1,1
deepseek32b,implicature,swmimp158,3,1
deepseek32b,implicature,swmimp158,2,1
deepseek32b,implicature,swmimp158,1,2
deepseek32b,implicature,swmimp157,3,3
deepseek32b,implicature,swmimp157,2,4
deepseek32b,implicature,swmimp157,1,3
deepseek32b,implicature,swmimp156,3,1
deepseek32b,implicature,swmimp156,2,5
deepseek32b,implicature,swmimp156,1,2
deepseek32b,implicature,swmimp155,3,2
deepseek32b,implicature,swmimp155,2,2
deepseek32b,implicature,swmimp155,1,
deepseek32b,implicature,swmimp154,3,
deepseek32b,implicature,swmimp154,2,18
deepseek32b,implicature,swmimp154,1,4
deepseek32b,implicature,swmimp153,3,4
deepseek32b,implicature,swmimp153,2,7
deepseek32b,implicature,swmimp153,1,2
deepseek32b,implicature,swmimp152,3,6
deepseek32b,implicature,swmimp152,2,7
deepseek32b,implicature,swmimp152,1,6
deepseek32b,implicature,swmimp151,3,
deepseek32b,implicature,swmimp151,2,
deepseek32b,implicature,swmimp151,1,
deepseek32b,implicature,swmimp150,3,4
deepseek32b,implicature,swmimp150,2,4
deepseek32b,implicature,swmimp150,1,6
deepseek32b,implicature,swmimp149,3,
deepseek32b,implicature,swmimp149,2,
deepseek32b,implicature,swmimp149,1,
deepseek32b,implicature,swmimp148,3,
deepseek32b,implicature,swmimp148,2,
deepseek32b,implicature,swmimp148,1,
deepseek32b,implicature,swmimp147,3,7
deepseek32b,implicature,swmimp147,2,2
deepseek32b,implicature,swmimp147,1,1
deepseek32b,implicature,swmimp146,3,1
deepseek32b,implicature,swmimp146,2,3
deepseek32b,implicature,swmimp146,1,1
deepseek32b,implicature,swmimp145,3,2
deepseek32b,implicature,swmimp145,2,2
deepseek32b,implicature,swmimp145,1,2
deepseek32b,implicature,swmimp144,3,
deepseek32b,implicature,swmimp144,2,
deepseek32b,implicature,swmimp144,1,
deepseek32b,implicature,swmimp143,3,2
deepseek32b,implicature,swmimp143,2,4
deepseek32b,implicature,swmimp143,1,1
deepseek32b,implicature,swmimp142,3,
deepseek32b,implicature,swmimp142,2,
deepseek32b,implicature,swmimp141,3,10
deepseek32b,implicature,swmimp142,1,
deepseek32b,implicature,swmimp141,2,8
deepseek32b,implicature,swmimp140,3,8
deepseek32b,implicature,swmimp141,1,4
deepseek32b,implicature,swmimp139,3,8
deepseek32b,implicature,swmimp140,1,4
deepseek32b,implicature,swmimp139,2,8
deepseek32b,implicature,swmimp139,1,
deepseek32b,implicature,swmimp138,3,
deepseek32b,implicature,swmimp138,2,
deepseek32b,implicature,swmimp138,1,
deepseek32b,implicature,swmimp137,3,3
deepseek32b,implicature,swmimp137,2,1
deepseek32b,implicature,swmimp136,3,3
deepseek32b,implicature,swmimp137,1,1
deepseek32b,implicature,swmimp136,1,4
deepseek32b,implicature,swmimp140,2,10
deepseek32b,implicature,swmimp136,2,6
deepseek32b,implicature,swmimp135,3,2
deepseek32b,implicature,swmimp135,2,8
deepseek32b,implicature,swmimp135,1,3
deepseek32b,implicature,swmimp134,3,4
deepseek32b,implicature,swmimp134,2,3
deepseek32b,implicature,swmimp134,1,6
deepseek32b,implicature,swmimp133,3,
deepseek32b,implicature,swmimp133,2,
deepseek32b,implicature,swmimp133,1,5
deepseek32b,implicature,swmimp132,3,1
deepseek32b,implicature,swmimp132,2,1
deepseek32b,implicature,swmimp132,1,2
deepseek32b,implicature,swmimp131,3,7
deepseek32b,implicature,swmimp131,2,6
deepseek32b,implicature,swmimp131,1,4
deepseek32b,implicature,swmimp130,3,
deepseek32b,implicature,swmimp130,2,
deepseek32b,implicature,swmimp130,1,
deepseek32b,implicature,swmimp129,3,
deepseek32b,implicature,swmimp129,2,
deepseek32b,implicature,swmimp129,1,
deepseek32b,implicature,swmimp128,3,2
deepseek32b,implicature,swmimp128,2,1
deepseek32b,implicature,swmimp128,1,5
deepseek32b,implicature,swmimp127,3,2
deepseek32b,implicature,swmimp127,2,2
deepseek32b,implicature,swmimp127,1,1
deepseek32b,implicature,swmimp126,3,1
deepseek32b,implicature,swmimp126,2,1
deepseek32b,implicature,swmimp126,1,7
deepseek32b,implicature,swmimp125,3,2
deepseek32b,implicature,swmimp125,2,4
deepseek32b,implicature,swmimp125,1,1
deepseek32b,implicature,swmimp124,3,8
deepseek32b,implicature,swmimp124,2,1
deepseek32b,implicature,swmimp124,1,2
deepseek32b,implicature,swmimp123,3,1
deepseek32b,implicature,swmimp123,2,4
deepseek32b,implicature,swmimp123,1,2
deepseek32b,implicature,swmimp122,3,2
deepseek32b,implicature,swmimp122,2,2
deepseek32b,implicature,swmimp122,1,1
deepseek32b,implicature,swmimp121,3,8
deepseek32b,implicature,swmimp121,2,5
deepseek32b,implicature,swmimp121,1,2
deepseek32b,implicature,swmimp120,3,1
deepseek32b,implicature,swmimp120,2,1
deepseek32b,implicature,swmimp120,1,1
deepseek32b,implicature,swmimp119,3,8
deepseek32b,implicature,swmimp119,2,11
deepseek32b,implicature,swmimp119,1,
deepseek32b,implicature,swmimp118,3,3
deepseek32b,implicature,swmimp118,2,3
deepseek32b,implicature,swmimp118,1,3
deepseek32b,implicature,swmimp117,3,1
deepseek32b,implicature,swmimp117,2,2
deepseek32b,implicature,swmimp117,1,1
deepseek32b,implicature,swmimp116,3,1
deepseek32b,implicature,swmimp116,2,1
deepseek32b,implicature,swmimp116,1,1
deepseek32b,implicature,swmimp115,3,
deepseek32b,implicature,swmimp115,2,4
qwen7b,false_belief,fb001,1,4
qwen7b,false_belief,fb001,2,3
qwen7b,false_belief,fb001,3,4
qwen7b,false_belief,fb002,1,4
qwen7b,false_belief,fb002,2,4
qwen7b,false_belief,fb002,3,4
qwen7b,false_belief,fb003,1,3
qwen7b,false_belief,fb003,2,3
qwen7b,false_belief,fb003,3,4
qwen7b,false_belief,fb004,1,4
qwen7b,false_belief,fb004,2,5
qwen7b,false_belief,fb004,3,5
qwen7b,false_belief,fb005,1,4
qwen7b,false_belief,fb005,2,3
qwen7b,false_belief,fb005,3,4
qwen7b,false_belief,fb006,1,4
qwen7b,false_belief,fb006,2,3
qwen7b,false_belief,fb006,3,3
qwen7b,false_belief,fb007,1,3
qwen7b,false_belief,fb007,2,3
qwen7b,false_belief,fb007,3,3
qwen7b,false_belief,fb008,1,4
qwen7b,false_belief,fb008,2,3
qwen7b,false_belief,fb008,3,4
qwen7b,false_belief,fb009,1,4
qwen7b,false_belief,fb009,2,4
qwen7b,false_belief,fb009,3,4
qwen7b,false_belief,fb010,1,3
qwen7b,false_belief,fb010,2,4
qwen7b,false_belief,fb010,3,3
qwen7b,false_belief,fb011,1,3
qwen7b,false_belief,fb011,2,3
qwen7b,false_belief,fb011,3,3
qwen7b,false_belief,fb012,1,3
qwen7b,false_belief,fb012,2,3
qwen7b,false_belief,fb012,3,3
qwen7b,false_belief,fb013,1,3
qwen7b,false_belief,fb013,2,4
qwen7b,false_belief,fb013,3,4
qwen7b,false_belief,fb014,1,1
qwen7b,false_belief,fb014,2,1
qwen7b,false_belief,fb014,3,1
qwen7b,false_belief,fb015,1,4
qwen7b,false_belief,fb015,2,4
qwen7b,false_belief,fb015,3,3
qwen7b,false_belief,fb016,1,3
qwen7b,false_belief,fb016,2,3
qwen7b,false_belief,fb016,3,3
qwen7b,false_belief,fb017,1,3
qwen7b,false_belief,fb017,2,4
qwen7b,false_belief,fb017,3,3
qwen7b,false_belief,fb018,1,3
qwen7b,false_belief,fb018,2,3
qwen7b,false_belief,fb018,3,3
qwen7b,false_belief,fb019,1,3
qwen7b,false_belief,fb019,2,3
qwen7b,false_belief,fb019,3,3
qwen7b,false_belief,fb020,1,3
qwen7b,false_belief,fb020,2,3
qwen7b,false_belief,fb020,3,3
qwen7b,false_belief,fb021,1,3
qwen7b,false_belief,fb021,2,3
qwen7b,false_belief,fb021,3,4
qwen7b,false_belief,fb022,1,3
qwen7b,false_belief,fb022,2,3
qwen7b,false_belief,fb022,3,3
qwen7b,false_belief,fb023,1,3
qwen7b,false_belief,fb023,2,3
qwen7b,false_belief,fb023,3,3
qwen7b,false_belief,fb024,1,3
qwen7b,false_belief,fb024,2,
qwen7b,false_belief,fb024,3,4
qwen7b,false_belief,fb025,1,3
qwen7b,false_belief,fb025,2,4
qwen7b,false_belief,fb025,3,3
qwen7b,false_belief,fb026,1,3
qwen7b,false_belief,fb026,2,3
qwen7b,false_belief,fb026,3,3
qwen7b,false_belief,fb027,1,3
qwen7b,false_belief,fb027,2,
qwen7b,false_belief,fb027,3,
qwen7b,false_belief,fb028,1,3
qwen7b,false_belief,fb028,2,4
qwen7b,false_belief,fb028,3,4
qwen7b,false_belief,fb029,1,3
qwen7b,false_belief,fb029,2,3
qwen7b,false_belief,fb029,3,3
qwen7b,false_belief,fb030,1,5
qwen7b,false_belief,fb030,2,5
qwen7b,false_belief,fb030,3,4
qwen7b,false_belief,fb031,1,5
qwen7b,false_belief,fb031,2,3
qwen7b,false_belief,fb031,3,3
qwen7b,false_belief,fb032,1,3
qwen7b,false_belief,fb032,2,3
qwen7b,false_belief,fb032,3,3
qwen7b,false_belief,fb033,1,3
qwen7b,false_belief,fb033,2,3
qwen7b,false_belief,fb033,3,4
qwen7b,false_belief,fb034,1,3
qwen7b,false_belief,fb034,2,3
qwen7b,false_belief,fb034,3,3
qwen7b,false_belief,fb035,1,3
qwen7b,false_belief,fb035,2,3
qwen7b,false_belief,fb035,3,3
